 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
77	Willie Snead	WR37	NO	  at  HOU	56	105	78.929292929293	9.7786125363681		
78	Rishard Matthews	WR38	TEN	  vs.  OAK	40	122	82.078431372549	12.80983558581		
79	Jason Witten	TE10	DAL	  vs.  CAR	48	133	83.067961165049	13.669654675593		
80	Marvin Jones	WR39	DET	  vs.  PHI	49	129	84.174757281553	11.472573614034		
81	Nate Washington	WR40	NE	  at  DEN	45	129	86.529411764706	12.980910480736		
82	Melvin Gordon	RB32	SD	  at  JAC	70	132	88.539215686275	11.386844463495		
83	Rashad Jennings	RB33	NYG	  at  WAS	61	144	90.039215686275	13.79394693095		
84	James Starks	RB34	GB	  vs.  CHI	47	144	90.792079207921	13.121154283686		
85	Duke Johnson	RB35	CLE	  vs.  BAL	51	131	91.029702970297	12.381282140252		
86	Terrance Williams	WR41	DAL	  vs.  CAR	45	189	93.558823529412	17.836717763555		
87	Donte Moncrief	WR42	IND	  vs.  TB	55	122	92.772277227723	12.685753440722		
88	Kendall Wright	WR43	TEN	  vs.  OAK	36	146	91.762886597938	18.347601992741		
89	Charles Sims	RB36	TB	  at  IND	77	131	94.823529411765	9.4862250645146		
90	Benjamin Watson	TE11	BAL	  at  CLE	63	149	96.679611650485	15.247609134392		
91	Doug Baldwin	WR44	SEA	  vs.  PIT	57	126	95.9	12.770669520428		
92	Rueben Randle	WR45	PHI	  at  DET	52	140	97.873786407767	13.942795482158		
93	Devin Funchess	WR46	CAR	  at  DAL	62	126	97.696078431373	13.112476632766		
94	Crockett Gillmore	TE12	BAL	  at  CLE	60	150	97.04	18.430366247039		
95	Tavon Austin	WR47	LA	  	54	143	96.520408163265	14.556876201004		
96	Cecil Shorts	WR48	HOU	  vs.  NO	35	133	98.676470588235	14.500278404836		
97	Ahmad Bradshaw	RB37	FA		51	145	99.434343434343	16.71940843775		
98	Anquan Boldin	WR49	FA		68	137	101.93	15.533354434893		
99	Julius Thomas	TE13	JAC	  vs.  SD	63	146	103.16666666667	16.406648182221		
100	Zach Miller	TE14	CHI	  at  GB	35	149	98.032608695652	19.613909819618		
101	Ted Ginn	WR50	CAR	  at  DAL	58	128	103.3431372549	9.7854384594614		
102	Darren Sproles	RB38	PHI	  at  DET	53	147	101.45918367347	18.1704898496		
103	Brent Celek	TE15	PHI	  at  DET	57	149	100.76041666667	18.965838143701		
104	Karlos Williams	RB39	BUF	  at  KC	64	160	102.0412371134	19.544249306222		
105	C.J. Anderson	RB40	DEN	  vs.  NE	71	142	105.5306122449	15.459759536658		
106	Shane Vereen	RB41	NYG	  at  WAS	46	138	106.51546391753	13.234688411976		
107	Marquess Wilson	WR51	CHI	  at  GB	59	140	106.10416666667	16.495251315825		
108	Tyler Lockett	WR52	SEA	  vs.  PIT	52	144	107.16326530612	14.781879335346		
109	Theo Riddick	RB42	DET	  vs.  PHI	52	139	107.15463917526	16.466360714471		
110	Ameer Abdullah	RB43	DET	  vs.  PHI	59	147	111.0612244898	18.432345309338		
111	James White	RB44	NE	  at  DEN	40	204	110.29787234043	25.388399841993		
112	Richard Rodgers	TE16	GB	  vs.  CHI	59	159	111.66326530612	12.282344951231		
113	Jacob Tamme	TE17	ATL	  vs.  MIN	50	149	111.9693877551	20.080681182869		
114	Pierre Garcon	WR53	WAS	  vs.  NYG	74	142	112.67346938776	11.630164431256		
115	Eric Ebron	TE18	DET	  vs.  PHI	62	148	116.25773195876	12.803252124327		
116	Dorial Green-Beckham	WR54	TEN	  vs.  OAK	61	152	115.77173913043	12.411515743953		
117	Dwayne Harris	WR55	NYG	  at  WAS	66	135	116.70212765957	13.391669200802		
118	Isaiah Crowell	RB45	CLE	  vs.  BAL	58	144	117.71590909091	17.824873366652		
119	Jamison Crowder	WR56	WAS	  vs.  NYG	82	155	120.67368421053	11.870744316896		
120	Jonathan Grimes	RB46	HOU	  vs.  NO	61	147	121.95698924731	17.034382674048		
121	Dontrelle Inman	WR57	SD	  at  JAC	77	181	123.17204301075	13.038094438176		
122	Andre Ellington	RB47	ARI	  at  SF	54	152	123.35483870968	15.774380454947		
123	Chris Givens	WR58	PHI	  at  DET	64	165	122.65168539326	13.967941725102		
124	Vernon Davis	TE19	FA		65	172	123.22471910112	18.038506134732		
125	Robert Woods	WR59	BUF	  at  KC	73	148	126.40425531915	9.053410253126		
126	Charles Clay	TE20	BUF	  at  KC	64	149	125.56976744186	13.882849296779		
127	Kyle Rudolph	TE21	MIN	  at  ATL	95	149	128.92307692308	14.787305789445		
128	Marques Colston	WR60	FA		75	150	129.38461538462	10.332674335234		
129	Bilal Powell	RB48	NYJ	  vs.  MIA	91	147	127.93902439024	13.902401583176		
130	Keshawn Martin	WR61	NE	  at  DEN	76	150	119.125	16.004533397938		
131	Alfred Morris	RB49	DAL	  vs.  CAR	51	169	130.07228915663	17.411243516299		
132	Coby Fleener	TE22	NO	  at  HOU	57	156	130.94186046512	16.540545427836		
133	Andre Johnson	WR62	FA		72	208	133.28571428571	13.95022736508		
134	Roddy White	WR63	FA		83	150	133.03947368421	14.439930738165		
135	Brian Hartline	WR64	CLE	  vs.  BAL	62	150	126.27272727273	19.600050598687		
136	J.J. Nelson	WR65	ARI	  at  SF	105	209	132.8115942029	13.254778041777		
137	C.J. Spiller	RB50	NO	  at  HOU	99	166	135.28395061728	12.946456274658		
138	Charcandrick West	RB51	KC	  vs.  BUF	15	102	57.230769230769	28.772727060277		
139	Joique Bell	RB52	FA		91	168	135.77333333333	12.387707168354		
140	Kenny Stills	WR66	MIA	  at  NYJ	91	150	136.8125	12.505092712571		
141	Jay Ajayi	RB53	MIA	  at  NYJ	98	183	135.0625	13.913656735381		
142	Torrey Smith	WR67	SF	  vs.  ARI	105	185	136.26984126984	10.025691361517		
143	Chris Thompson	RB54	WAS	  vs.  NYG	99	172	136.47169811321	12.823333351687		
144	Devonta Freeman	RB55	ATL	  vs.  MIN	2	99	38.285714285714	31.047034759328		
145	Chris Harper	WR68	NE	  at  DEN	75	161	128.9375	21.084558182471		
146	Lance Moore	WR69	FA		85	150	135.10869565217	14.4827157267		
147	Harry Douglas	WR70	TEN	  vs.  OAK	80	200	138.44680851064	17.457313910317		
148	Mike Wallace	WR71	BAL	  at  CLE	89	198	140.9298245614	12.789606044607		
149	Jermaine Kearse	WR72	FA		87	152	138.58333333333	11.423355704676		
150	Danny Amendola	WR73	NE	  at  DEN	47	74	64.5	9.394147114028		
151	Terron Ward	RB56	ATL	  vs.  MIN	99	263	135.65217391304	35.276064918634		
152	Jordan Cameron	TE23	MIA	  at  NYJ	88	167	140.66666666667	12.794095860548		
153	Cole Beasley	WR74	DAL	  vs.  CAR	75	165	137.1935483871	18.504436006674		
154	David Cobb	RB57	TEN	  vs.  OAK	99	147	130.81818181818	14.433661299629		
155	Jerricho Cotchery	WR75	FA		102	153	135.47826086957	13.924859113228		
156	Ladarius Green	TE24	PIT	  at  SEA	116	163	140.40625	11.762916769981		
157	Leonard Hankerson	WR76	BUF	  at  KC	111	119	116.8	2.1817424229271		
158	David Johnson	RB58	ARI	  at  SF	106	176	139.47826086957	15.205461162008		
159	Clive Walford	TE25	OAK	  at  TEN	93	155	134.11111111111	14.719182076041		
160	Chris Hogan	WR77	NE	  at  DEN	113	180	141.24	14.645900450297		
161	Kenny Britt	WR78	LA	  	92	180	144.34782608696	17.994222975486		
162	Cody Latimer	WR79	DEN	  vs.  NE	119	239	148.32	26.961780356646		
163	Martellus Bennett	TE26	NE	  at  DEN	72	79	74.333333333333	3.2998316455372		
164	Knile Davis	RB59	KC	  vs.  BUF	106	183	143.7	18.525927777037		
165	Albert Wilson	WR80	KC	  vs.  BUF	117	150	137.06666666667	11.715896133981		
166	Owen Daniels	TE27	FA		124	190	146.44827586207	13.268022763842		
167	Brian Quick	WR81	LA	  	84	205	144.84615384615	28.718383696339		
168	Nelson Agholor	WR82	PHI	  at  DET	128	148	140.3125	6.7055830283429		
169	Austin Seferian-Jenkins	TE28	TB	  at  IND	97	149	136.72727272727	15.834891905311		
170	Griff Whalen	WR83	MIA	  at  NYJ	104	188	144.61111111111	15.531827140455		
171	Wes Welker	WR84	FA		90	157	140.30769230769	16.424112739809		
172	Robert Turbin	RB60	IND	  vs.  TB	126	192	143.28571428571	15.489298478205		
173	Will Tye	TE29	NYG	  at  WAS	108	159	138.72727272727	16.000516520588		
174	Terrance West	RB61	BAL	  at  CLE	121	166	140.33333333333	10.964589468932		
175	Mohamed Sanu	WR85	ATL	  vs.  MIN	126	206	149.30769230769	22.888978252508		
176	Mike Tolbert	RB62	CAR	  at  DAL	127	181	145.41666666667	15.135269699906		
177	Jaron Brown	WR86	ARI	  at  SF	97	220	150.82352941176	24.020176063707		
178	Ryan Mathews	RB63	PHI	  at  DET	85	113	99	14		
179	Josh Bellamy	WR87	CHI	  at  GB	129	202	154.91666666667	25.061452250197		
180	Brandon Bolden	RB64	NE	  at  DEN	81	244	183	65.320747086971		
181	Garrett Celek	TE30	SF	  vs.  ARI	108	194	154.5	33.821837127316		
182	Marqise Lee	WR88	JAC	  vs.  SD	94	225	160.83333333333	47.586470999878		
183	Dwayne Allen	TE31	IND	  vs.  TB	86	240	163.125	45.302973136429		
184	Andrew Hawkins	WR89	CLE	  vs.  BAL	123	150	144	7.4345630182767		
185	Denard Robinson	RB65	JAC	  vs.  SD	128	203	157.11111111111	27.200671741887		
186	Vance McDonald	TE32	SF	  vs.  ARI	123	164	144.33333333333	11.352924243951		
187	Cameron Brate	TE33	TB	  at  IND	120	227	158.6	41.538415954391		
188	Ryan Griffin	TE34	HOU	  vs.  NO	108	177	150.16666666667	25.307552671529		
189	Javontee Herndon	WR90	SD	  at  JAC	128	216	157.44444444444	28.829425982304		
190	Fred Jackson	RB66	FA		131	176	150.4	13.154466921924		
191	Jeremy Butler	WR91	BAL	  at  CLE	124	200	156.8	30.811686094727		
192	Orleans Darkwa	RB67	NYG	  at  WAS	128	188	153.66666666667	20.596655607701		
193	Adam Humphries	WR92	TB	  at  IND	132	177	152.33333333333	17.876116903723		
194	Kyle Juszczyk	RB68	BAL	  at  CLE	132	204	163.25	26.25714188559		
195	Zach Ertz	TE35	PHI	  at  DET	134	134	134	0		
196	Chris Polk	RB69	FA		139	221	168	35.008570379266		
197	Justin Hardy	WR93	ATL	  vs.  MIN	120	173	153.75	20.692691946675		
198	Aaron Dobson	WR94	NE	  at  DEN	137	140	138.5	1.5		
199	Dwayne Bowe	WR95	FA		127	197	167	29.291637031754		
200	Jarius Wright	WR96	MIN	  at  ATL	129	187	160.4	21.462525480474		
201	Jerick McKinnon	RB70	MIN	  at  ATL	132	261	216.5	50.845353770035		
202	Raheem Mostert	RB71	CLE	  vs.  BAL	132	218	188.66666666667	40.077702307171		
203	Josh Huff	WR97	PHI	  at  DET	144	174	154.14285714286	11.192198449029		
204	Scott Chandler	TE36	FA		134	215	174.75	28.778246993172		
205	Markus Wheaton	WR98	PIT	  at  SEA	134	209	184.5	29.635283025475		
206	Maxx Williams	TE37	BAL	  at  CLE	134	198	177.5	25.4705712539		
207	Jamize Olawale	RB72	OAK	  at  TEN	137	190	171	20.186629238186		
208	Jared Cook	TE38	GB	  vs.  CHI	139	173	158	14.456832294801		
209	Carlos Hyde	RB73	SF	  vs.  ARI	144	147	145.5	1.5		
210	Marc Mariani	WR99	CHI	  at  GB	141	271	222.5	52.964610826475		
211	Andre Holmes	WR100	OAK	  at  TEN	146	226	187.6	34.609825194589		
212	Marcel Reece	RB74	OAK	  at  TEN	142	216	194.25	30.449753693585		
213	Andre Williams	RB75	NYG	  at  WAS	144	219	195.25	29.877876430563		
214	Patrick DiMarco	RB76	ATL	  vs.  MIN	146	245	191.66666666667	40.778534658431		
215	Riley Cooper	WR101	FA		146	219	193.75	28.190202198636		
216	Brandon Coleman	WR102	NO	  at  HOU	148	217	194.75	27.526123955254		
217	Jeremy Kerley	WR103	DET	  vs.  PHI	150	231	189.2	32.424681956806		
218	Bryan Walters	WR104	FA		151	165	160	5.3385391260157		
219	Kenjon Barner	RB77	PHI	  at  DET	154	184	169	15		
220	Lance Kendricks	TE39	LA	  	164	185	175.66666666667	8.7305339024725		
221	Seth Roberts	WR105	OAK	  at  TEN	166	174	171	3.5590260840104		
222	Gavin Escobar	TE40	DAL	  vs.  CAR	168	253	219.66666666667	37.043517951488		
223	Darren Fells	TE41	ARI	  at  SF	169	177	172	3.5590260840104		
224	Quincy Enunwa	WR106	NYJ	  vs.  MIA	179	189	185	4.3204937989386		
225	Luke Willson	TE42	SEA	  vs.  PIT	184	207	196	9.4162979278837		
226	Miles Austin	WR107	FA		188	195	191.5	3.5		
227	Rhett Ellison	TE43	MIN	  at  ATL	189	229	214.66666666667	18.190351532856		
228	Anthony Fasano	TE44	TEN	  vs.  OAK	191	213	202.33333333333	8.9938250421547		
229	Benny Cunningham	RB78	LA	  	193	260	232.33333333333	28.569603116288		
230	Tim Hightower	RB79	NO	  at  HOU	193	215	202.33333333333	9.2855921847894		
231	Matt Asiata	RB80	MIN	  at  ATL	195	256	233.66666666667	27.450966386551		
232	Quinton Patton	WR108	SF	  vs.  ARI	196	197	196.5	0.5		
233	Matt Slater	WR109	NE	  at  DEN	198	214	206	8		
234	Rashad Greene	WR110	JAC	  vs.  SD	200	238	219	19		
235	Mychal Rivera	TE45	OAK	  at  TEN	201	224	211	9.6263527187958		
236	Bennie Fowler	WR111	DEN	  vs.  NE	204	206	205	1		
237	Stevan Ridley	RB81	DET	  vs.  PHI	206	211	209.33333333333	2.3570226039552		
238	Jason Avant	WR112	FA		207	219	213	6		
239	Chris Conley	WR113	KC	  vs.  BUF	210	223	216.5	6.5		
240	Kendall Gaskins	RB82	SF	  vs.  ARI	211	227	218.33333333333	6.5996632910744		
241	Bruce Miller	RB83	SF	  vs.  ARI	212	277	254	29.743346594939		
242	Tre Mason	RB84	LA	  	212	223	217.5	5.5		
243	Jermaine Gresham	TE46	ARI	  at  SF	213	237	222.66666666667	10.338708279514		
244	Josh Hill	TE47	NO	  at  HOU	214	245	230.66666666667	12.762793146051		
245	Brandon Pettigrew	TE48	DET	  vs.  PHI	217	231	224	7		
246	Chris Gragg	TE49	BUF	  at  KC	218	224	221	3		
247	Jordan Todman	RB85	IND	  vs.  TB	221	258	244	16.391054470859		
248	Jeff Janis	WR114	GB	  vs.  CHI	222	236	229	7		
249	Devin Smith	WR115	NYJ	  vs.  MIA	225	234	229.5	4.5		
250	Bruce Ellington	WR116	SF	  vs.  ARI	228	228	228	0		
251	Dion Sims	TE50	MIA	  at  NYJ	229	243	236	7		
252	Brandon Myers	TE51	TB	  at  IND	230	240	235	5		
253	Myles White	WR117	NYG	  at  WAS	232	232	232	0		
254	Justin Perillo	TE52	GB	  vs.  CHI	233	237	235	2		
255	Derek Carrier	TE53	WAS	  vs.  NYG	234	236	235	1		
256	Ed Dickson	TE54	CAR	  at  DAL	235	241	238	3		
257	Marcedes Lewis	TE55	JAC	  vs.  SD	241	248	244.5	3.5		
258	Demetrius Harris	TE56	KC	  vs.  BUF	242	270	256	14		
259	Travaris Cadet	RB86	NO	  at  HOU	242	249	245.5	3.5		
260	C.J. Fiedorowicz	TE57	HOU	  vs.  NO	243	254	248.5	5.5		
261	MyCole Pruitt	TE58	MIN	  at  ATL	246	248	247	1		
262	Michael Hoomanawanui	TE59	NO	  at  HOU	246	247	246.5	0.5		
263	Craig Stevens	TE60	TEN	  vs.  OAK	247	252	249.5	2.5		
264	Charles Johnson	WR118	MIN	  at  ATL	249	265	257	8		
265	Andre Caldwell	WR119	FA		250	257	253.5	3.5		
266	Russell Shepard	WR120	TB	  at  IND	251	260	255.5	4.5		
267	Darrius Heyward-Bey	WR121	PIT	  at  SEA	252	272	262	10		
268	Jesse James	TE61	PIT	  at  SEA	254	257	255.5	1.5		
269	Jack Doyle	TE62	IND	  vs.  TB	255	259	257	2		
270	Greg Jennings	WR122	FA		256	262	259	3		
271	Levine Toilolo	TE63	ATL	  vs.  MIN	258	276	267	9		
272	Akeem Hunt	RB87	HOU	  vs.  NO	259	267	263	4		
273	Jim Dray	TE64	BUF	  at  KC	261	274	267.5	6.5		
274	Fozzy Whittaker	RB88	CAR	  at  DAL	262	268	265	3		
275	T.J. Graham	WR123	PHI	  at  DET	263	272	267.5	4.5		
276	Cameron Meredith	WR124	CHI	  at  GB	264	269	266.5	2.5		
277	Jalston Fowler	RB89	TEN	  vs.  OAK	264	266	265	1		
278	Jeff Cumberland	TE65	FA		265	266	265.5	0.5		
279	Darrel Young	RB90	FA		275	279	277	2		
