 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
1	Julio Jones	ATL	  vs.  TB	1	6	1.3533834586466	0.79656677522701		
2	DeAndre Hopkins	HOU	  vs.  TEN	1	12	2.8496240601504	1.833260953419		
3	Antonio Brown	PIT	  vs.  CIN	1	12	3.406015037594	1.6860221191432		
4	Odell Beckham Jr.	NYG	  at  NO	1	18	5.6766917293233	2.322006107575		
5	Keenan Allen	SD	  at  BAL	1	28	6.3082706766917	3.2028663176191		
6	A.J. Green	CIN	  at  PIT	2	16	7.1654135338346	2.4469728148897		
7	Brandon Marshall	NYJ	  at  OAK	1	19	8.1127819548872	2.6233598824327		
8	Alshon Jeffery	CHI	  vs.  MIN	4	25	10.300751879699	3.0778983221175		
9	Demaryius Thomas	DEN	  vs.  GB	2	22	11.293233082707	3.4831106028934		
10	Mike Evans	TB	  at  ATL	2	24	11.548872180451	3.8456423252087		
11	Larry Fitzgerald	ARI	  at  CLE	4	27	11.654135338346	3.5647503846682		
12	Julian Edelman	NE	  vs.  MIA	4	26	11.453125	3.1096105438423		
13	Emmanuel Sanders	DEN	  vs.  GB	6	25	14.563909774436	3.3791785794123		
14	Randall Cobb	GB	  at  DEN	11	28	16.383458646617	3.439535299333		
15	Steve Smith	BAL	  vs.  SD	6	29	18.240601503759	3.7699850938854		
16	Jarvis Landry	MIA	  at  NE	7	31	17.4765625	3.8262351840411		
17	Eric Decker	NYJ	  at  OAK	13	34	20.330827067669	3.9711777471448		
18	T.Y. Hilton	IND	  at  CAR	5	43	20.669172932331	4.5351124771742		
19	Stefon Diggs	MIN	  at  CHI	12	35	20.96992481203	4.2105128893449		
20	Jeremy Maclin	KC	  vs.  DET	6	44	19.976744186047	6.4417065439311		
21	Amari Cooper	OAK	  vs.  NYJ	14	36	22.789473684211	3.7013564503592		
22	Donte Moncrief	IND	  at  CAR	16	37	24.556390977444	3.7565252177775		
23	John Brown	ARI	  at  CLE	11	67	25.340909090909	6.6478859084931		
24	Brandin Cooks	NO	  vs.  NYG	15	40	27.172932330827	4.2222313136655		
25	James Jones	FA		19	48	28.159090909091	4.2262339877257		
26	Travis Benjamin	SD	  at  BAL	15	47	29.616541353383	4.5812987036647		
