 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
1	Devonta Freeman	RB1	ATL	  vs.  IND	1	8	1.7809523809524	1.4863246609447		
2	Adrian Peterson	RB2	MIN	  vs.  GB	1	6	2.2	1.0085350054127		
3	Todd Gurley	RB3	LA	  	1	31	4.5142857142857	3.9403028303111		
4	Charcandrick West	RB4	KC	  at  SD	1	34	4.7904761904762	3.9729927261215		
5	Julio Jones	WR1	ATL	  vs.  IND	1	23	5.3142857142857	3.5491495579975		
6	DeMarco Murray	RB5	TEN	  at  JAC	2	27	9.1904761904762	4.2674744133364		
7	Lamar Miller	RB6	HOU	  vs.  NYJ	2	27	10.742857142857	4.8383951913016		
8	Dez Bryant	WR2	DAL	  at  MIA	2	35	11.009523809524	6.4431510157172		
9	Chris Ivory	RB7	JAC	  vs.  TEN	4	32	12.847619047619	4.9449944915583		
10	Darren McFadden	RB8	DAL	  at  MIA	2	40	13.228571428571	7.0444265613484		
11	Rob Gronkowski	TE1	NE	  vs.  BUF	1	37	13.27619047619	3.3423551379949		
12	DeAndre Hopkins	WR3	HOU	  vs.  NYJ	4	42	16.142857142857	7.2800164461203		
13	Latavius Murray	RB9	OAK	  at  DET	5	29	16.514285714286	4.4936236003057		
14	Mike Evans	WR4	TB	  at  PHI	4	66	16.87619047619	8.9172868371017		
15	Jonathan Stewart	RB10	CAR	  vs.  WAS	5	46	17.304761904762	6.4322458634658		
16	Allen Robinson	WR5	JAC	  vs.  TEN	6	38	17.828571428571	5.0623863050977		
17	LeSean McCoy	RB11	BUF	  at  NE	7	31	18.390476190476	4.8999421533908		
18	Jeremy Langford	RB12	CHI	  vs.  DEN	5	46	19.580952380952	6.6415445024998		
19	LeGarrette Blount	RB13	NE	  vs.  BUF	3	61	19.742857142857	8.2612446559405		
20	Larry Fitzgerald	WR6	ARI	  vs.  CIN	4	36	20.190476190476	6.7684073361819		
21	Amari Cooper	WR7	OAK	  at  DET	6	36	21.92380952381	6.1824563435506		
22	Demaryius Thomas	WR8	DEN	  at  CHI	10	59	22.904761904762	6.631129774493		
23	Frank Gore	RB14	IND	  at  ATL	9	48	25.4	7.3141741062914		
24	Brandon Marshall	WR9	NYJ	  at  HOU	12	39	25.942857142857	4.2757980517784		
25	Doug Martin	RB15	TB	  at  PHI	8	53	27.542857142857	6.5422124864366		
26	A.J. Green	WR10	CIN	  at  ARI	15	57	29.057142857143	7.7715336127355		
27	Michael Crabtree	WR11	OAK	  at  DET	10	44	30.609523809524	6.9850114880026		
28	Justin Forsett	RB16	BAL	  vs.  STL	11	59	30.933333333333	8.2326489015692		
29	Eric Decker	WR12	NYJ	  at  HOU	16	68	31.92380952381	6.2376662884146		
30	Randall Cobb	WR13	GB	  at  MIN	19	55	34.190476190476	6.3577402965208		
31	Danny Woodhead	RB17	SD	  vs.  KC	8	70	35.104761904762	8.3801623004215		
32	Jarvis Landry	WR14	MIA	  vs.  DAL	17	67	35.142857142857	6.4754901582132		
33	James Starks	RB18	GB	  at  MIN	21	87	37.133333333333	10.015289898252		
34	Greg Olsen	TE2	CAR	  vs.  WAS	13	60	38.171428571429	4.9405169246743		
35	Allen Hurns	WR15	JAC	  vs.  TEN	19	53	38.32380952381	6.238887626882		
36	T.J. Yeldon	RB19	JAC	  vs.  TEN	5	80	38.419047619048	9.8336457923377		
37	Chris Johnson	RB20	ARI	  vs.  CIN	22	94	38.790476190476	9.5645130193362		
38	Sammy Watkins	WR16	BUF	  at  NE	27	66	40.628571428571	6.3369771114913		
39	T.Y. Hilton	WR17	IND	  at  ATL	10	56	40.8	6.856904757771		
40	Danny Amendola	WR18	NE	  vs.  BUF	25	62	42.952380952381	7.3980447254418		
41	Stefon Diggs	WR19	MIN	  vs.  GB	7	75	43.457142857143	8.2773685390934		
42	Giovani Bernard	RB21	CIN	  at  ARI	29	61	43.72380952381	6.3358319453651		
43	Brandon LaFell	WR20	CIN	  at  ARI	20	74	45.219047619048	8.0142503465252		
44	Steve Johnson	WR21	SD	  vs.  KC	20	73	45.52380952381	8.3279166068914		
45	Ronnie Hillman	RB22	DEN	  at  CHI	21	100	47.92380952381	11.118149244833		
46	Jordan Matthews	WR22	PHI	  vs.  TB	26	68	49.180952380952	7.1497998005684		
47	Jeremy Maclin	WR23	KC	  at  SD	28	76	49.704761904762	6.7215698414721		
48	Tyler Eifert	TE3	CIN	  at  ARI	37	118	50.6	11.177869291809		
49	Davante Adams	WR24	GB	  at  MIN	27	69	51.104761904762	7.2780476313544		
50	Travis Kelce	TE4	KC	  at  SD	27	96	52.72380952381	10.424782960486		
51	Antonio Gates	TE5	SD	  vs.  KC	37	97	54.190476190476	12.559265400185		
52	Matt Jones	RB23	WAS	  at  CAR	30	85	55.87619047619	9.603268528991		
53	Tavon Austin	WR25	LA	  	19	101	58.819047619048	10.605282558263		
54	Kamar Aiken	WR26	BAL	  vs.  STL	39	102	59.514285714286	8.6389089762145		
55	Jordan Reed	TE6	WAS	  at  CAR	37	96	59.857142857143	9.4872632126081		
56	Rishard Matthews	WR27	TEN	  at  JAC	44	85	61.666666666667	7.6590023802266		
57	Antonio Andrews	RB24	TEN	  at  JAC	21	106	61.952380952381	11.291278515808		
58	Golden Tate	WR28	DET	  vs.  OAK	17	92	62.285714285714	9.8219523669849		
59	Delanie Walker	TE7	TEN	  at  JAC	32	96	63.238095238095	8.9767146493409		
60	Karlos Williams	RB25	BUF	  at  NE	38	117	63	15.704604910173		
61	Marvin Jones	WR29	DET	  vs.  OAK	32	95	65.12380952381	9.0771248207424		
62	Jimmy Graham	TE8	SEA	  vs.  SF	10	120	65.895238095238	13.254953294828		
63	John Brown	WR30	ARI	  vs.  CIN	34	100	64.533980582524	10.352820106375		
64	Melvin Gordon	RB26	SD	  vs.  KC	48	99	67.066666666667	9.959218430481		
65	Donte Moncrief	WR31	IND	  at  ATL	36	113	68.028571428571	9.9756438081838		
66	Jeremy Hill	RB27	CIN	  at  ARI	34	121	69.257142857143	12.90701438785		
67	DeSean Jackson	WR32	WAS	  at  CAR	48	100	73.423076923077	8.5380284020424		
68	Joique Bell	RB28	FA		24	106	75.342857142857	12.476895654371		
69	Eric Ebron	TE9	DET	  vs.  OAK	41	103	76.695238095238	11.348273465933		
70	Ted Ginn	WR33	CAR	  vs.  WAS	49	115	77.057142857143	12.021273659981		
71	Jason Witten	TE10	DAL	  at  MIA	41	101	77.466666666667	12.850841489339		
72	James Jones	WR34	FA		58	140	78.828571428571	11.345195872604		
73	Nate Washington	WR35	NE	  vs.  BUF	39	112	78.192307692308	11.878452472275		
74	Doug Baldwin	WR36	SEA	  vs.  SF	42	128	79.057142857143	11.206994900234		
75	Martellus Bennett	TE11	NE	  vs.  BUF	37	134	80.190476190476	14.632706508819		
76	Dorial Green-Beckham	WR37	TEN	  at  JAC	44	112	81.390476190476	10.337629126822		
77	C.J. Anderson	RB29	DEN	  at  CHI	46	132	81.269230769231	11.443196474855		
78	Charles Sims	RB30	TB	  at  PHI	54	106	82.009523809524	8.2698479724556		
79	Chris Givens	WR38	PHI	  vs.  TB	54	112	82.352380952381	10.015208389892		
80	Alfred Blue	RB31	HOU	  vs.  NYJ	54	117	82.192307692308	10.908779917568		
81	Shaun Draughn	RB32	SF	  at  SEA	42	132	84.361904761905	13.070594994672		
82	Andre Ellington	RB33	ARI	  vs.  CIN	29	127	85.219047619048	13.49143005049		
83	Terrance Williams	WR39	DAL	  at  MIA	56	139	86.740384615385	12.909444360553		
84	Pierre Garcon	WR40	WAS	  at  CAR	56	125	88.192307692308	11.789888858252		
85	Vincent Jackson	WR41	TB	  at  PHI	47	118	81.585106382979	19.616758778878		
86	Jamison Crowder	WR42	WAS	  at  CAR	55	125	88.392156862745	12.367063200723		
87	Theo Riddick	RB34	DET	  vs.  OAK	47	109	90.259615384615	10.523778197225		
88	Darren Sproles	RB35	PHI	  vs.  TB	48	139	90.950980392157	16.47599409419		
89	Michael Floyd	WR43	ARI	  vs.  CIN	39	202	80.105882352941	28.168828633339		
90	Robert Woods	WR44	BUF	  at  NE	47	130	92.701923076923	12.77458399721		
91	Jay Ajayi	RB36	MIA	  vs.  DAL	48	136	93.077669902913	14.262238362695		
92	Jacob Tamme	TE12	ATL	  vs.  IND	41	124	94.019230769231	12.99406726255		
93	Eddie Lacy	RB37	GB	  at  MIN	38	138	91.282828282828	15.700505302324		
94	Dontrelle Inman	WR45	SD	  vs.  KC	56	143	94.31067961165	15.870243956142		
95	Alfred Morris	RB38	DAL	  at  MIA	46	142	95.843137254902	11.41614362452		
96	Crockett Gillmore	TE13	BAL	  vs.  STL	61	125	99.25	10.327102132812		
97	Cecil Shorts	WR46	HOU	  vs.  NYJ	70	129	100.88235294118	10.176187233956		
98	Charles Clay	TE14	BUF	  at  NE	72	123	101.44660194175	9.5913878799113		
99	Andre Johnson	WR47	FA		55	135	101.09900990099	13.841754131451		
100	Leonard Hankerson	WR48	BUF	  at  NE	58	143	99.814432989691	15.778969363144		
101	Zach Ertz	TE15	PHI	  vs.  TB	57	136	102.8932038835	13.804398216637		
102	Marquess Wilson	WR49	CHI	  vs.  DEN	52	144	100.05208333333	24.135196373617		
103	Anquan Boldin	WR50	FA		58	150	100.40625	15.159965180396		
104	Dexter McCluster	RB39	TEN	  at  JAC	70	183	105.16831683168	14.423625632096		
105	James White	RB40	NE	  vs.  BUF	61	142	104.77	12.072162192416		
106	Devin Funchess	WR51	CAR	  vs.  WAS	67	143	104.16326530612	15.874953882338		
107	Harry Douglas	WR52	TEN	  at  JAC	74	128	105.66336633663	11.082299889734		
108	Julius Thomas	TE16	JAC	  vs.  TEN	79	136	108.09615384615	9.7008318742907		
109	Richard Rodgers	TE17	GB	  at  MIN	56	124	109.01923076923	10.673458066653		
110	Ameer Abdullah	RB41	DET	  vs.  OAK	64	144	107.63265306122	13.920611465504		
111	Mike Wallace	WR53	BAL	  vs.  STL	74	144	107.8125	10.038791946743		
112	Coby Fleener	TE18	NO	  	57	145	114.0297029703	14.91856139744		
113	Chris Thompson	RB42	WAS	  at  CAR	78	205	114.46875	14.275527664649		
114	Tyler Lockett	WR54	SEA	  vs.  SF	84	150	116.90526315789	9.9335409324703		
115	Kenny Britt	WR55	LA	  	74	168	116.91489361702	11.818358937154		
116	Torrey Smith	WR56	SF	  at  SEA	93	158	118.84615384615	9.0516504195086		
117	Ahmad Bradshaw	RB43	FA		64	163	119.98888888889	15.283611007615		
118	Cole Beasley	WR57	DAL	  at  MIA	67	150	121.50526315789	11.021389428323		
119	Roddy White	WR58	FA		62	145	122.22471910112	10.984926146733		
120	Thomas Rawls	RB44	SEA	  vs.  SF	98	175	123.32183908046	12.224428391191		
121	Lance Moore	WR59	FA		75	150	122.65853658537	13.922450296146		
122	Jonathan Grimes	RB45	HOU	  vs.  NYJ	71	157	123.18987341772	17.500868657911		
123	Kyle Rudolph	TE19	MIN	  vs.  GB	83	172	127.38043478261	11.576627870604		
124	Kenny Stills	WR60	MIA	  vs.  DAL	105	146	127.96590909091	9.2410261920765		
125	Emmanuel Sanders	WR61	DEN	  at  CHI	42	76	54.473684210526	7.9826682061671		
126	Jermaine Kearse	WR62	FA		80	150	127.23684210526	13.262400772041		
