 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
23	Donte Moncrief	IND	  at  HOU	13	40	23.945736434109	5.5605337950211		
24	Allen Hurns	JAC	  at  TB	16	43	25.544776119403	4.0915195725505		
25	Brandin Cooks	NO	  at  PHI	12	49	26.014925373134	5.5998201925116		
26	Leonard Hankerson	BUF	  at  TEN	11	42	26.60447761194	4.5728247527812		
27	Terrance Williams	DAL	  vs.  NE	14	40	27.917910447761	4.962619234197		
28	Golden Tate	DET	  vs.  ARI	19	46	30.440298507463	5.0645257237392		
29	Kamar Aiken	BAL	  vs.  CLE	16	57	30.708955223881	5.1482856541862		
30	Rueben Randle	PHI	  vs.  NO	22	50	31.962686567164	4.0063507726733		
31	Travis Benjamin	SD	  vs.  PIT	16	47	32.167938931298	5.9900078014907		
32	Michael Crabtree	OAK	  vs.  DEN	24	53	34.731343283582	5.2150244759868		
33	Willie Snead	NO	  at  PHI	21	59	36.356060606061	5.5556858341015		
34	Anquan Boldin	FA		24	53	37.716417910448	4.8107651985417		
35	Doug Baldwin	SEA	  at  CIN	27	56	37.820895522388	4.3346069151063		
36	Tavon Austin	LA	  	25	59	40.338345864662	5.8462599290977		
37	Nelson Agholor	PHI	  vs.  NO	28	63	40.969465648855	5.9961042458152		
38	Marquess Wilson	CHI	  at  KC	17	142	41.230158730159	14.056666891614		
39	Marvin Jones	DET	  vs.  ARI	24	63	42.159090909091	5.3311968430751		
40	Michael Floyd	ARI	  at  DET	26	62	42.454545454545	5.6399060227014		
41	Torrey Smith	SF	  at  NYG	25	60	43.681818181818	4.7741700560954		
42	Kenny Britt	LA	  	15	69	45.023622047244	6.2436923344595		
43	Cole Beasley	DAL	  vs.  NE	25	67	46	5.865956769266		
44	Marques Colston	FA		34	63	47.842519685039	4.4781625816712		
45	Ty Montgomery	GB	  vs.  STL	30	73	47.816	5.8996732112889		
46	Jamison Crowder	WAS	  at  ATL	29	72	47.381355932203	7.8134168522619		
47	Robert Woods	BUF	  at  TEN	40	63	49.554621848739	3.8494733438574		
48	Roddy White	FA		26	71	50.117647058824	7.9812558462836		
49	Tyler Lockett	SEA	  at  CIN	33	76	53.15	7.2314705742793		
50	Dorial Green-Beckham	TEN	  vs.  BUF	34	94	55.017094017094	9.8891141964006		
51	Eddie Royal	CHI	  at  KC	30	56	38.921052631579	6.9106385528225		
52	Jermaine Kearse	FA		35	70	53.982142857143	6.3428561373873		
53	Alshon Jeffery	CHI	  at  KC	11	86	26.434782608696	15.353306079195		
54	Marlon Brown	BAL	  vs.  CLE	37	73	53.945454545455	6.1242236816171		
55	Keith Mumphery	HOU	  vs.  IND	31	82	54.357894736842	9.3165566142655		
56	Andre Johnson	FA		31	91	58.212962962963	9.8017864262989		
57	Dontrelle Inman	SD	  vs.  PIT	36	78	56.829545454545	8.2547804206647		
58	Sammy Watkins	BUF	  at  TEN	21	74	46.16	14.163841286883		
59	Phillip Dorsett	IND	  at  HOU	42	80	59.114285714286	6.3295441582867		
60	Steve Johnson	SD	  vs.  PIT	24	102	44.052631578947	17.175483396892		
61	Danny Amendola	NE	  at  DAL	40	77	59.467889908257	6.3340767736929		
62	Darrius Heyward-Bey	PIT	  at  SD	36	90	63.297619047619	10.709119124667		
63	Mohamed Sanu	ATL	  vs.  WAS	39	82	61.448979591837	6.4493670769666		
64	Brandon Coleman	NO	  at  PHI	40	90	62.555555555556	7.6200456296815		
65	Ryan Grant	WAS	  at  ATL	48	80	62.348837209302	6.8518669020397		
66	Markus Wheaton	PIT	  at  SD	39	88	66.40404040404	9.2702622105803		
67	Josh Bellamy	CHI	  at  KC	35	102	62.25	14.217067208113		
68	Dwayne Harris	NYG	  vs.  SF	38	90	67.828947368421	9.4303376033427		
69	Harry Douglas	TEN	  vs.  BUF	39	88	66.28	8.151171694916		
70	Brian Hartline	CLE	  at  BAL	47	88	64.277108433735	6.3213412733585		
71	Andrew Hawkins	CLE	  at  BAL	40	79	66.752808988764	6.2464028279769		
72	Aaron Dobson	NE	  at  DAL	41	90	69.012195121951	7.3542652340434		
73	Davante Adams	GB	  vs.  STL	36	91	64.444444444444	17.218279118497		
74	Jaelen Strong	HOU	  vs.  IND	31	95	74.422535211268	9.8003477544379		
75	Brian Quick	LA	  	50	99	71.166666666667	10.195314828118		
76	Chris Hogan	NE	  at  DAL	46	90	71.779661016949	9.9661593449272		
77	Nate Washington	NE	  at  DAL	47	66	56.166666666667	7.0099136149377		
78	Chris Conley	KC	  vs.  CHI	40	89	74.489361702128	8.9985160488793		
79	Rashad Ross	WAS	  at  ATL	45	96	77.466666666667	15.89912646098		
80	Seth Roberts	OAK	  vs.  DEN	47	84	70.794117647059	7.0221473662419		
81	Louis Murphy	TB	  vs.  JAC	50	81	69.223880597015	6.2910049395881		
82	Taylor Gabriel	CLE	  at  BAL	55	87	71.095890410959	7.0578128933335		
83	Chris Givens	PHI	  vs.  NO	51	94	77.148148148148	12.066800808658		
84	Stedman Bailey	LA	  	53	88	73.189189189189	7.3845632923187		
85	Miles Austin	FA		44	98	77.484848484848	10.245830525578		
86	Jeff Janis	GB	  vs.  STL	49	105	79.947368421053	14.376419597494		
87	Dexter McCluster	TEN	  vs.  BUF	50	58	54	4		
88	Riley Cooper	FA		56	91	72.844155844156	8.4316425277624		
89	Darren Waller	BAL	  vs.  CLE	54	87	75.456140350877	6.9788406402537		
90	Justin Hunter	TEN	  vs.  BUF	55	89	79.559322033898	7.192913618279		
91	Jordan Norwood	FA		52	92	79.314285714286	7.3824944625645		
92	Sammie Coates	PIT	  at  SD	57	103	87	16.528762809116		
93	Lance Moore	FA		61	100	78.75	8.8746227283997		
94	DeSean Jackson	WAS	  at  ATL	61	87	71	11.430952132988		
95	Keshawn Martin	NE	  at  DAL	62	100	78.75	13.772708520839		
96	Cameron Meredith	CHI	  at  KC	62	100	82.5	12.909298973995		
97	Chandler Worthy	NYJ	  	62	88	79.521739130435	7.5692143364472		
98	Bruce Ellington	SF	  at  NYG	63	105	90.25	12.035537655903		
99	Andre Caldwell	FA		66	104	91.666666666667	13.86442289539		
100	Andre Roberts	WAS	  at  ATL	66	101	81.857142857143	11.873482717246		
101	Andre Holmes	OAK	  vs.  DEN	67	98	85.466666666667	10.170982690423		
102	Bryan Walters	FA		68	90	78.214285714286	6.4827085546152		
103	Jaron Brown	ARI	  at  DET	69	114	89.176470588235	11.40296810751		
104	Brandon Tate	CIN	  vs.  SEA	71	117	100	15.401298646543		
105	Marc Mariani	CHI	  at  KC	71	106	93.333333333333	11.513277359447		
106	Albert Wilson	KC	  vs.  CHI	71	86	80.333333333333	3.6453928305313		
107	Josh Huff	PHI	  vs.  NO	72	107	89	12.181953866273		
108	Quinton Patton	SF	  at  NYG	72	92	79.666666666667	6.1146454426147		
109	Devin Street	DAL	  vs.  NE	73	93	81.615384615385	4.4469256716291		
110	Chris Matthews	BAL	  vs.  CLE	74	101	93.727272727273	9.6209138584167		
111	De'Anthony Thomas	KC	  vs.  CHI	75	96	89	5.7207755354736		
112	Jacoby Jones	FA		76	103	92.5	10.161200716451		
113	Jason Avant	FA		76	96	87.583333333333	5.4993686506321		
114	Marquise Goodwin	BUF	  at  TEN	81	107	94	13		
115	Cody Latimer	DEN	  at  OAK	81	90	85.666666666667	3.6817870057291		
116	Ricardo Lockette	FA		83	115	102.16666666667	10.558040643141		
117	Bennie Fowler	DEN	  at  OAK	84	102	92	5.9497899122574		
118	Nick Williams	KC	  vs.  CHI	89	100	96.857142857143	3.5628468323828		
119	Geremy Davis	NYG	  vs.  SF	97	111	103	5.5075705472861		
120	Marcus Easley	BUF	  at  TEN	105	110	107.66666666667	2.0548046676563		
121	Tony Washington	HOU	  vs.  IND	108	109	108.5	0.5		
