 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
48	Duke Johnson	RB23	CLE	  vs.  DEN	27	74	50.841121495327	10.119980729092		
49	Greg Olsen	TE2	CAR	  at  SEA	29	85	51.878504672897	13.406450031119		
50	John Brown	WR25	ARI	  at  PIT	33	77	52.728971962617	7.9889761587224		
51	Antonio Gates	TE3	SD	  at  GB	30	93	52.775700934579	12.529075277626		
52	Kendall Wright	WR26	TEN	  vs.  MIA	22	83	53.476635514019	8.8964403197277		
53	Tyler Eifert	TE4	CIN	  at  BUF	26	86	57.11214953271	11.442115273041		
54	Travis Kelce	TE5	KC	  at  MIN	11	104	57.523364485981	12.029827256466		
55	Anquan Boldin	WR27	FA		21	94	57.598130841121	11.976503330282		
56	Ameer Abdullah	RB24	DET	  vs.  CHI	18	141	60.084112149533	15.677307545471		
57	Golden Tate	WR28	DET	  vs.  CHI	26	121	60.485981308411	12.723048836682		
58	Ronnie Hillman	RB25	DEN	  at  CLE	27	108	60.811320754717	14.131533858679		
59	Mike Wallace	WR29	BAL	  at  SF	33	130	61.133333333333	13.786858246804		
60	Leonard Hankerson	WR30	BUF	  vs.  CIN	42	119	63.485981308411	10.727172664912		
61	Martellus Bennett	TE6	NE	  at  IND	29	110	67.046728971963	11.718970304652		
62	LeSean McCoy	RB26	BUF	  vs.  CIN	14	150	48.034482758621	28.205912918802		
63	Travis Benjamin	WR31	SD	  at  GB	36	103	68.971698113208	10.233553346592		
64	Rashad Jennings	RB27	NYG	  at  PHI	45	110	70.504672897196	12.571569937259		
65	Kamar Aiken	WR32	BAL	  at  SF	44	118	71.233644859813	12.605131308841		
66	Alfred Morris	RB28	DAL	  	24	111	71.103773584906	18.405254195106		
67	Shane Vereen	RB29	NYG	  at  PHI	34	117	72.905660377358	15.641338734075		
68	Pierre Garcon	WR33	WAS	  at  NYJ	39	120	73.803738317757	12.776613603919		
69	Jimmy Graham	TE7	SEA	  vs.  CAR	52	110	75.093457943925	9.9066037733927		
70	Jonathan Stewart	RB30	CAR	  at  SEA	38	113	75.214953271028	13.882704924684		
71	Isaiah Crowell	RB31	CLE	  vs.  DEN	31	122	75.644859813084	14.716798422941		
72	Rueben Randle	WR34	PHI	  vs.  NYG	44	118	75.820754716981	11.965987308225		
73	Sammy Watkins	WR35	BUF	  vs.  CIN	47	109	75.943396226415	14.049662715806		
74	Andre Ellington	RB32	ARI	  at  PIT	34	122	78.355140186916	16.214250301226		
75	Steve Smith	WR36	BAL	  at  SF	33	119	69.305263157895	16.898504252844		
76	Antonio Andrews	RB33	TEN	  vs.  MIA	40	136	77.820754716981	16.397651218029		
77	C.J. Spiller	RB34	NO	  vs.  ATL	49	148	80.87619047619	18.313510619262		
78	Marvin Jones	WR37	DET	  vs.  CHI	48	113	82.383177570093	10.945613092825		
79	Delanie Walker	TE8	TEN	  vs.  MIA	65	126	83.654205607477	8.1746162889609		
80	Gary Barnidge	TE9	CLE	  vs.  DEN	60	138	83.150943396226	13.816036930629		
81	Torrey Smith	WR38	SF	  vs.  BAL	35	116	84.046728971963	13.127970551296		
82	Ryan Mathews	RB35	PHI	  vs.  NYG	40	150	84.179245283019	20.109510173806		
83	Doug Baldwin	WR39	SEA	  vs.  CAR	50	112	86.457943925234	11.483657932509		
84	Ty Montgomery	WR40	GB	  vs.  SD	57	130	89.878504672897	11.718433661698		
85	Jamison Crowder	WR41	WAS	  at  NYJ	62	117	91.626168224299	11.941072890075		
86	Charles Clay	TE10	BUF	  vs.  CIN	60	140	90.647619047619	12.587205107819		
87	Marquess Wilson	WR42	CHI	  at  DET	39	138	89.058823529412	17.292650331244		
88	Julius Thomas	TE11	JAC	  vs.  HOU	66	140	92.707547169811	11.224944409773		
89	Andre Johnson	WR43	FA		46	138	90.316831683168	17.097235427656		
90	Jordan Cameron	TE12	MIA	  at  TEN	45	133	95.283018867925	12.791325714247		
91	Richard Rodgers	TE13	GB	  vs.  SD	31	135	95.81308411215	12.523720179075		
92	Denard Robinson	RB36	JAC	  vs.  HOU	34	152	83.540229885057	27.301132391024		
93	Javorius Allen	RB37	BAL	  at  SF	34	148	92.711340206186	27.710565465361		
94	Knile Davis	RB38	KC	  at  MIN	61	139	97.932038834951	15.056051994743		
95	Rishard Matthews	WR44	TEN	  vs.  MIA	68	140	98.563106796117	13.54723480753		
96	Darren Sproles	RB39	PHI	  vs.  NYG	44	132	98.864077669903	15.17090249134		
97	Michael Floyd	WR45	ARI	  at  PIT	72	136	101.13333333333	10.973619159617		
98	Zach Ertz	TE14	PHI	  vs.  NYG	72	144	101.92452830189	13.956602625746		
99	Ted Ginn	WR46	CAR	  at  SEA	59	134	99.26	13.352617720882		
100	Chris Thompson	RB40	WAS	  at  NYJ	51	137	102.59183673469	19.561434744912		
101	Larry Donnell	TE15	NYG	  at  PHI	60	144	106.84	15.241863403141		
102	Jacob Tamme	TE16	ATL	  at  NO	53	144	107.38	15.990484670578		
103	Eddie Royal	WR47	CHI	  at  DET	76	130	104.13978494624	10.139448562819		
104	Kyle Rudolph	TE17	MIN	  vs.  KC	85	146	108.7572815534	11.387666654471		
105	David Johnson	RB41	ARI	  at  PIT	56	138	106.74226804124	18.95642227245		
106	Stefon Diggs	WR48	MIN	  vs.  KC	57	147	105.29032258065	17.921321862946		
107	Theo Riddick	RB42	DET	  vs.  CHI	52	157	106.23404255319	19.328859214951		
108	Thomas Rawls	RB43	SEA	  vs.  CAR	56	150	104.91111111111	19.608186750802		
109	Bishop Sankey	RB44	TEN	  vs.  MIA	61	138	108.44791666667	15.610406379284		
110	Dwayne Harris	WR49	NYG	  at  PHI	59	147	108.51086956522	12.301020252152		
111	Jermaine Kearse	WR50	FA		69	139	109.65957446809	11.63683914776		
112	Cecil Shorts	WR51	HOU	  at  JAC	54	132	107.75280898876	16.475573270193		
113	Roddy White	WR52	FA		56	145	112.07291666667	12.491868014555		
114	Robert Woods	WR53	BUF	  vs.  CIN	90	149	115.71739130435	9.903146279753		
115	Toby Gerhart	RB45	FA		53	153	103.94029850746	22.251533971616		
116	Josh Huff	WR54	PHI	  vs.  NYG	64	156	113.15853658537	18.504099422004		
117	James Starks	RB46	GB	  vs.  SD	63	150	118.04255319149	16.449092902376		
118	Danny Amendola	WR55	NE	  at  IND	98	150	118.35106382979	8.8674727705447		
119	Tyler Lockett	WR56	SEA	  vs.  CAR	70	148	121.40909090909	11.134137068694		
120	Mohamed Sanu	WR57	ATL	  at  NO	86	143	120.86046511628	10.531417880531		
121	Crockett Gillmore	TE18	BAL	  at  SF	56	149	117.36	20.777962684858		
122	Derek Carrier	TE19	WAS	  at  NYJ	93	147	123.43333333333	13.092024713967		
123	Kenny Stills	WR58	MIA	  at  TEN	60	151	118.92207792208	19.434048467524		
124	Brandon Coleman	WR59	NO	  vs.  ATL	82	180	124.82954545455	14.804192888034		
125	Anthony Dixon	RB47	FA		63	194	118.54411764706	20.665710320359		
126	Daniel Herron	RB48	FA		68	206	124.10126582278	18.104195567102		
127	Dorial Green-Beckham	WR60	TEN	  vs.  MIA	82	174	126.21333333333	12.082266159771		
128	Tevin Coleman	RB49	ATL	  at  NO	90	150	128.07407407407	14.049100650253		
129	Owen Daniels	TE20	FA		91	162	129.92592592593	11.58199728802		
130	Coby Fleener	TE21	NO	  vs.  ATL	88	147	133.38823529412	11.265871541594		
131	Marlon Brown	WR61	BAL	  at  SF	87	168	132.01351351351	11.126415176608		
132	Devante Parker	WR62	MIA	  at  TEN	87	153	131.52054794521	11.985275885682		
133	Andre Williams	RB50	NYG	  at  PHI	52	152	132.43421052632	16.184247967436		
134	Zach Zenner	RB51	DET	  vs.  CHI	51	152	127.74137931034	21.62897190538		
135	Riley Cooper	WR63	FA		90	154	131.5873015873	14.717050818084		
136	Bilal Powell	RB52	NYJ	  vs.  WAS	58	158	130.0701754386	16.86984192682		
137	Jaelen Strong	WR64	HOU	  at  JAC	106	155	133.61764705882	10.87229264713		
138	Ladarius Green	TE22	PIT	  vs.  ARI	86	155	131.58333333333	16.106201359173		
139	Phillip Dorsett	WR65	IND	  vs.  NE	102	152	134.19117647059	10.531824813869		
140	Markus Wheaton	WR66	PIT	  vs.  ARI	103	181	134.5	11.890472376375		
141	Khiry Robinson	RB53	NYJ	  vs.  WAS	90	152	135.73846153846	14.737995817276		
142	T.J. Yeldon	RB54	JAC	  vs.  HOU	18	49	26.75	9.43066805693		
143	Dwayne Allen	TE23	IND	  vs.  NE	104	146	134.74545454545	11.307629253687		
144	Dexter McCluster	RB55	TEN	  vs.  MIA	96	152	135.84210526316	12.291473972229		
145	Vernon Davis	TE24	FA		78	147	120.08	18.428065552304		
146	Steve Johnson	WR67	SD	  at  GB	92	149	114.61904761905	14.77280703402		
147	Andrew Hawkins	WR68	CLE	  vs.  DEN	115	151	137.77192982456	9.9260733104031		
148	Keith Mumphery	WR69	HOU	  at  JAC	102	151	137.2	10.543244282478		
149	Matt Jones	RB56	WAS	  at  NYJ	76	128	99.384615384615	14.112397504096		
150	Marques Colston	WR70	FA		98	149	130.8064516129	16.049157057231		
151	Charles Johnson	WR71	MIN	  vs.  KC	87	149	134.41666666667	12.152674602737		
152	Justin Hunter	WR72	TEN	  vs.  MIA	110	151	133.36363636364	13.019375262715		
153	Darrius Heyward-Bey	WR73	PIT	  vs.  ARI	114	160	139.21276595745	9.7760806013426		
154	Benjamin Watson	TE25	BAL	  at  SF	78	156	129.57692307692	17.298672863553		
155	Devin Smith	WR74	NYJ	  vs.  WAS	105	153	136.74358974359	10.776798317939		
156	Darren Fells	TE26	ARI	  at  PIT	65	147	119.52941176471	23.607370850595		
157	Taylor Gabriel	WR75	CLE	  vs.  DEN	111	151	137.57894736842	10.866732378051		
158	Ahmad Bradshaw	RB57	FA		81	145	120.78571428571	18.830744509326		
159	Davante Adams	WR76	GB	  vs.  SD	99	151	138.32142857143	11.234683451032		
160	Karlos Williams	RB58	BUF	  vs.  CIN	51	148	100.16666666667	29.543282748462		
161	Brian Hartline	WR77	CLE	  vs.  DEN	101	189	140.76923076923	14.731723206708		
162	Alfred Blue	RB59	HOU	  at  JAC	81	161	137.90909090909	16.749244463039		
163	Brent Celek	TE27	PHI	  vs.  NYG	87	186	131.07692307692	28.20655008071		
164	Chris Hogan	WR78	NE	  at  IND	113	165	138.38095238095	13.464154140235		
165	DeAngelo Williams	RB60	PIT	  vs.  ARI	106	175	137.55555555556	17.308386606313		
166	Dontrelle Inman	WR79	SD	  at  GB	110	151	137	10.617760691655		
167	Nelson Agholor	WR80	PHI	  vs.  NYG	92	123	110.16666666667	9.3882314036718		
168	Fred Jackson	RB61	FA		105	172	141.59090909091	14.395893009369		
169	Ryan Grant	WR81	WAS	  at  NYJ	89	151	134.76923076923	15.467851753551		
170	Josh Bellamy	WR82	CHI	  at  DET	112	149	132	11.939240115914		
171	Jarius Wright	WR83	MIN	  vs.  KC	118	151	139.05882352941	9.9437866395837		
172	DeSean Jackson	WR84	WAS	  at  NYJ	79	119	100.5	14.221462653328		
173	Joique Bell	RB62	FA		97	152	129	17.931970208417		
174	Aaron Dobson	WR85	NE	  at  IND	123	151	136.61538461538	7.5093629919174		
175	Keshawn Martin	WR86	NE	  at  IND	92	163	134.625	18.953479232057		
176	De'Anthony Thomas	RB63	KC	  at  MIN	108	152	135.88888888889	13.617345510981		
177	Garrett Celek	TE28	SF	  vs.  BAL	110	142	134.125	10.552695153372		
178	Tim Wright	TE29	DET	  vs.  CHI	117	144	136.55555555556	9.2509592428883		
179	Harry Douglas	WR87	TEN	  vs.  MIA	128	155	138.9	8.2879430499974		
180	Devin Funchess	WR88	CAR	  at  SEA	99	154	140.54545454545	13.963352269837		
181	Mike Davis	RB64	SF	  vs.  BAL	80	150	133.16666666667	24.8489883541		
182	Terron Ward	RB65	ATL	  at  NO	89	139	119.33333333333	21.761331658599		
183	Lance Moore	WR89	FA		120	166	142.77777777778	11.688339657565		
184	Jonas Gray	RB66	JAC	  vs.  HOU	125	170	141.14285714286	13.994167881438		
185	Chris Polk	RB67	FA		106	193	140.25	32.244185522354		
186	Mike Tolbert	RB68	CAR	  at  SEA	122	159	142.125	12.484365222149		
187	Miles Austin	WR90	FA		114	143	130.75	10.591860082157		
188	Adam Thielen	WR91	MIN	  vs.  KC	101	190	141	32.023428923212		
189	Josh Hill	TE30	NO	  vs.  ATL	95	164	131.33333333333	28.288199345703		
190	Bryan Walters	WR92	FA		121	176	143.33333333333	17.074997966488		
191	Nate Washington	WR93	NE	  at  IND	121	149	136.8	11.872657663725		
192	Jordan Reed	TE31	WAS	  at  NYJ	86	146	116	30		
193	Maxx Williams	TE32	BAL	  at  SF	135	146	140.5	3.8188130791299		
194	Chris Conley	WR94	KC	  at  MIN	124	145	137	7.9056941504209		
195	Jerricho Cotchery	WR95	FA		124	149	137.75	9.0381137412626		
196	Cameron Artis-Payne	RB69	CAR	  at  SEA	135	169	144	14.456832294801		
197	Josh Robinson	RB70	IND	  vs.  NE	120	140	130	10		
198	Reggie Bush	RB71	FA		128	184	148.33333333333	25.302612952464		
199	Jeremy Langford	RB72	CHI	  at  DET	130	207	157.66666666667	34.969828265076		
200	Robert Turbin	RB73	IND	  vs.  NE	132	150	141	9		
201	Bennie Fowler	WR96	DEN	  at  CLE	133	178	155.5	22.5		
202	Chris Givens	WR97	PHI	  vs.  NYG	142	142	142	0		
203	Jerick McKinnon	RB74	MIN	  vs.  KC	136	204	170	34		
204	Jordan Norwood	WR98	FA		136	156	146	10		
205	Nick Williams	DE1	KC	  at  MIN	137	200	168.5	31.5		
206	Nick Boyle	TE33	BAL	  at  SF	137	171	154	17		
207	Marquise Goodwin	WR99	BUF	  vs.  CIN	139	196	167.5	28.5		
208	Philly Brown	WR100	CAR	  at  SEA	147	153	149	2.8284271247462		
209	Zac Stacy	RB75	NYJ	  vs.  WAS	147	197	164	23.338094752286		
210	Scott Chandler	TE34	FA		147	152	149.5	2.5		
