 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
1	Drew Brees	NO	  vs.  TB	1	9	1.5434782608696	1.2459765113832		
2	Andrew Luck	IND	  vs.  NYJ	1	9	3.1014492753623	1.7948794116874		
3	Aaron Rodgers	GB	  vs.  SEA	1	8	3.5	1.5428657694721		
4	Matt Ryan	ATL	  at  NYG	1	18	4.6739130434783	3.0124453052423		
5	Russell Wilson	SEA	  at  GB	2	14	6.8623188405797	2.4969315342529		
6	Tony Romo	DAL	  at  PHI	2	19	7.1159420289855	3.2904615414953		
7	Carson Palmer	ARI	  at  CHI	1	18	7.3260869565217	2.8619519119059		
8	Sam Bradford	PHI	  vs.  DAL	1	19	7.6594202898551	3.0751372699692		
9	Ben Roethlisberger	PIT	  vs.  SF	2	16	7.7971014492754	2.8082678664967		
10	Tom Brady	NE	  at  BUF	2	18	10.188405797101	2.7360998494305		
11	Eli Manning	NYG	  vs.  ATL	5	22	10.905109489051	2.8716668057918		
12	Ryan Tannehill	MIA	  at  JAC	4	18	11.260869565217	2.3507764607665		
13	Philip Rivers	SD	  at  CIN	2	22	13.547445255474	2.8412262257661		
14	Cam Newton	CAR	  vs.  HOU	7	26	16.744525547445	3.4472652804188		
15	Matthew Stafford	DET	  at  MIN	5	24	16.875912408759	3.1609969218228		
16	Andy Dalton	CIN	  vs.  SD	3	28	18.433823529412	3.7450009932504		
17	Colin Kaepernick	SF	  at  PIT	8	28	18.759398496241	4.0599832881241		
18	Teddy Bridgewater	MIN	  vs.  DET	11	30	19.065693430657	3.217661978323		
19	Marcus Mariota	TEN	  at  CLE	9	29	19.31884057971	3.3857876596199		
20	Joe Flacco	BAL	  at  OAK	9	28	19.237037037037	3.6559589255481		
21	Tyrod Taylor	BUF	  vs.  NE	12	28	21.474074074074	3.4914278722473		
22	Nick Foles	LA	  	5	32	22.471544715447	4.0350601757575		
23	Alex Smith	KC	  vs.  DEN	12	31	23.190476190476	3.5539253632467		
24	Jay Cutler	CHI	  vs.  ARI	14	29	23.709677419355	2.7846763683751		
25	Ryan Fitzpatrick	FA		12	32	25	3.3959178530283		
26	Jameis Winston	TB	  at  NO	9	32	25.008333333333	3.8155293065168		
27	Johnny Manziel	FA		16	33	27.302752293578	3.5205936404026		
28	Blake Bortles	JAC	  vs.  MIA	21	32	28.765306122449	1.920889570752		
29	Derek Carr	OAK	  vs.  BAL	22	32	29.813186813187	1.9210350227176		
30	Ryan Mallett	BAL	  at  OAK	21	34	29.79381443299	1.8497040405778		
31	Kirk Cousins	WAS	  vs.  STL	22	32	29.712643678161	1.9879409203796		
32	Brian Hoyer	CHI	  vs.  ARI	30	55	34.4	6.9598850565221		
33	Josh McCown	CLE	  vs.  TEN	30	31	30.666666666667	0.47140452079103		
34	Matt McGloin	OAK	  vs.  BAL	31	60	36.428571428571	9.6932545449642		
35	Brock Osweiler	HOU	  at  CAR	32	33	32.5	0.5		
36	Matt Cassel	TEN	  at  CLE	34	61	47.5	13.5		
37	Mark Sanchez	DEN	  at  KC	35	41	38	3		
