 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
97	Jerome Felton	BUF	  vs.  IND	64	110	87	23		
98	Cedric Peerman	CIN	  at  OAK	65	123	100	19.204166214652		
99	Donald Brown	NE	  vs.  PIT	66	117	86.727272727273	13.705280396395		
100	Mike Davis	SF	  vs.  MIN	66	107	85.666666666667	12.364824660661		
101	Darrel Young	FA		68	97	85.083333333333	8.6164410028477		
102	Will Johnson	NYG	  at  DAL	68	91	79	6.8847657912234		
103	Daniel Herron	FA		69	74	72.333333333333	2.3570226039552		
104	Thomas Rawls	SEA	  at  STL	70	105	90.333333333333	10.741922029548		
105	Taiwan Jones	OAK	  vs.  CIN	70	103	83.166666666667	10.494707660954		
106	Patrick DiMarco	ATL	  vs.  PHI	73	106	89.777777777778	8.8037590175735		
107	Rex Burkhead	CIN	  at  OAK	73	98	85.75	8.3927051657973		
108	Kyle Juszczyk	BAL	  at  DEN	73	94	85.545454545455	5.6466182375526		
109	Ka'Deem Carey	CHI	  vs.  GB	74	107	86.6	12.026637102698		
110	Jarryd Hayne	SF	  vs.  MIN	75	111	94.333333333333	14.817407180595		
111	Bernard Pierce	FA		75	101	87.3	8.8887569434652		
112	Kenjon Barner	PHI	  at  ATL	76	122	103.25	16.990806337546		
113	LaMichael James	FA		76	98	85	6.7206150512187		
114	Tim Hightower	NO	  at  ARI	78	99	88.5	10.5		
115	Stepfan Taylor	ARI	  vs.  NO	79	103	89.909090909091	7.6092592573969		
116	Bruce Miller	SF	  vs.  MIN	79	102	91.454545454545	6.9591488032744		
117	Mike James	TB	  vs.  TEN	81	113	95.25	13.645054048995		
118	John Kuhn	FA		81	100	89.916666666667	5.1874581658286		
119	Vick Ballard	NO	  at  ARI	83	91	87	4		
120	Jordan Todman	IND	  at  BUF	85	105	95.75	7.7902182254414		
121	Terrence Magee	FA		86	95	90.5	4.5		
122	Charcandrick West	KC	  at  HOU	87	109	99.5	7.5443135318375		
123	Jorvorskie Lane	TB	  vs.  TEN	87	108	100.75	8.1355700476365		
124	Shaun Draughn	SF	  vs.  MIN	87	101	94.333333333333	5.7348835113618		
125	Tyler Varga	IND	  at  BUF	88	98	93.333333333333	4.1096093353127		
126	Anthony Sherman	KC	  at  HOU	90	104	97.333333333333	5.2174919474995		
127	Orleans Darkwa	NYG	  at  DAL	99	106	102.33333333333	2.8674417556809		
128	Jay Prosch	HOU	  vs.  KC	109	119	114	5		
129	Tommy Bohanon	NYJ	  vs.  CLE	109	109	109	0		
130	Malcolm Johnson	CLE	  at  NYJ	110	118	114	4		
131	Derrick Coleman	SEA	  at  STL	110	116	113	3		
