 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
36	Mychal Rivera	OAK	  vs.  GB	18	41	30.361111111111	5.1161659786394		
37	Tyler Kroft	CIN	  at  SF	19	45	30.321428571429	5.5035934457704		
38	Jared Cook	GB	  at  OAK	20	33	27.274509803922	3.2058673622004		
39	Maxx Williams	BAL	  vs.  KC	20	41	29.153846153846	5.1616855800807		
40	Chris Gragg	BUF	  at  WAS	24	44	33.166666666667	6.1146454426147		
41	Crockett Gillmore	BAL	  vs.  KC	25	74	35	14.857657958104		
42	Dwayne Allen	IND	  vs.  HOU	26	44	35.769230769231	5.444176085914		
43	Cooper Helfet	SEA	  vs.  CLE	27	45	36.466666666667	5.1622561820282		
44	Josh Hill	NO	  vs.  DET	29	51	38.571428571429	6.245542628234		
45	Anthony Fasano	TEN	  at  NE	29	47	35.588235294118	4.3798848162321		
46	Troy Niklas	ARI	  at  PHI	30	70	47.666666666667	10.55146119423		
47	Jesse James	PIT	  vs.  DEN	31	59	49.384615384615	8.5443500138842		
48	Dion Sims	MIA	  at  SD	31	54	40.533333333333	5.7372079930534		
49	Lance Kendricks	LA	  	31	44	36.315789473684	3.7283075259842		
50	Sean Ryan	TEN	  at  NE	31	42	36.5	5.5		
51	Brandon Myers	TB	  at  STL	32	74	53	21		
52	Jermaine Gresham	ARI	  at  PHI	32	49	40.125	5.9253164472457		
53	Ed Dickson	CAR	  at  NYG	32	49	40.75	4.25		
54	Gavin Escobar	DAL	  vs.  NYJ	33	65	47.571428571429	9.2018188086788		
55	Michael Hoomanawanui	NO	  vs.  DET	34	65	52.181818181818	9.0535596396534		
56	MyCole Pruitt	MIN	  vs.  CHI	34	65	53.923076923077	9.4255098899948		
57	Ryan Hewitt	CIN	  at  SF	35	45	38.666666666667	4.4969125210773		
58	Rhett Ellison	MIN	  vs.  CHI	36	61	47.785714285714	7.2326498940427		
59	Marcedes Lewis	JAC	  vs.  ATL	37	54	46.928571428571	4.7428786574383		
60	Clay Harbor	NE	  vs.  TEN	38	62	53.083333333333	6.8124681446758		
61	Tim Wright	DET	  at  NO	39	70	57.111111111111	7.7809517333385		
62	Jeff Cumberland	FA		39	66	56.4	8.2929689094638		
63	C.J. Fiedorowicz	HOU	  at  IND	40	68	49.090909090909	6.841777353537		
64	Virgil Green	DEN	  at  PIT	40	63	52.5	9.7937054615026		
65	Kellen Davis	NYJ	  at  DAL	41	67	59.25	6.2199276523124		
66	Justin Perillo	GB	  at  OAK	42	60	50.416666666667	4.6450391697906		
67	Craig Stevens	TEN	  at  NE	42	54	47.285714285714	3.6922422809486		
68	Jim Dray	BUF	  at  WAS	45	74	61.571428571429	9.1940530912595		
69	C.J. Uzomah	CIN	  at  SF	47	68	59.333333333333	8.9566858950296		
70	Demetrius Harris	KC	  at  BAL	47	60	52.8	3.4		
71	Jake Stoneburner	MIA	  at  SD	48	66	57	9		
72	Brian Leonhardt	MIN	  vs.  CHI	49	72	60.5	11.5		
73	Levine Toilolo	ATL	  at  JAC	50	70	55.555555555556	7.0570864480891		
74	Jerome Cunningham	NYG	  vs.  CAR	50	69	56.727272727273	6.0466505993876		
75	Konrad Reuland	BAL	  vs.  KC	52	75	64.25	9.5492146273921		
76	Lee Smith	OAK	  vs.  GB	53	69	60.75	6.1796035471541		
77	Khari Lee	CHI	  at  MIN	53	67	58.545454545455	4.7742421838185		
78	Matt Spaeth	PIT	  vs.  DEN	54	69	59.666666666667	6.64997911442		
79	James Hanna	DAL	  vs.  NYJ	55	76	65.5	10.5		
80	Nick O'Leary	BUF	  at  WAS	55	56	55.333333333333	0.47140452079103		
81	Geoff Swaim	DAL	  vs.  NYJ	56	74	66.333333333333	7.586537784494		
82	Phillip Supernaw	TEN	  at  NE	59	72	65.666666666667	5.3124591501697		
83	Jack Doyle	IND	  vs.  HOU	59	71	67	5.6568542494924		
84	E.J. Bibbs	CLE	  at  SEA	61	66	63.5	2.5		
85	Brian Parker	KC	  at  BAL	64	67	65.5	1.5		
86	Luke Stocker	TB	  at  STL	68	73	70.5	2.5		
